NO,DATE,TIME,FUNCTION,RANGE,SPEED,VALUE
1644,2021-07-26,21:11:08:057416,DC VOLTAGE,50V,MEDIUM,4.380559
1645,2021-07-26,21:11:13:060415,DC VOLTAGE,50V,MEDIUM,4.380563
1646,2021-07-26,21:11:18:074405,DC VOLTAGE,50V,MEDIUM,4.380556
1647,2021-07-26,21:11:23:082416,DC VOLTAGE,50V,MEDIUM,4.380551
1648,2021-07-26,21:11:28:094474,DC VOLTAGE,50V,MEDIUM,4.380865
1649,2021-07-26,21:11:33:102569,DC VOLTAGE,50V,MEDIUM,4.380719
1650,2021-07-26,21:11:38:114440,DC VOLTAGE,50V,MEDIUM,4.380674
1651,2021-07-26,21:11:43:123302,DC VOLTAGE,50V,MEDIUM,4.380774
1652,2021-07-26,21:11:48:129413,DC VOLTAGE,50V,MEDIUM,4.380747
1653,2021-07-26,21:11:53:143403,DC VOLTAGE,50V,MEDIUM,4.380752
1654,2021-07-26,21:11:58:157413,DC VOLTAGE,50V,MEDIUM,4.380625
1655,2021-07-26,21:12:03:159873,DC VOLTAGE,50V,MEDIUM,4.38083
1656,2021-07-26,21:12:08:173330,DC VOLTAGE,50V,MEDIUM,4.380667
1657,2021-07-26,21:12:13:185417,DC VOLTAGE,50V,MEDIUM,4.380994
1658,2021-07-26,21:12:18:191823,DC VOLTAGE,50V,MEDIUM,4.380566
1659,2021-07-26,21:12:23:202743,DC VOLTAGE,50V,MEDIUM,4.380881
1660,2021-07-26,21:12:28:220410,DC VOLTAGE,50V,MEDIUM,4.380963
1661,2021-07-26,21:12:33:234403,DC VOLTAGE,50V,MEDIUM,4.38107
1662,2021-07-26,21:12:38:243302,DC VOLTAGE,50V,MEDIUM,4.380757
1663,2021-07-26,21:12:43:253306,DC VOLTAGE,50V,MEDIUM,4.38068
1664,2021-07-26,21:12:48:258641,DC VOLTAGE,50V,MEDIUM,4.380828
1665,2021-07-26,21:12:53:262416,DC VOLTAGE,50V,MEDIUM,4.381004
1666,2021-07-26,21:12:58:270332,DC VOLTAGE,50V,MEDIUM,4.380866
1667,2021-07-26,21:13:03:272632,DC VOLTAGE,50V,MEDIUM,4.381175
1668,2021-07-26,21:13:08:278956,DC VOLTAGE,50V,MEDIUM,4.381147
1669,2021-07-26,21:13:13:282711,DC VOLTAGE,50V,MEDIUM,4.381207
1670,2021-07-26,21:13:18:289526,DC VOLTAGE,50V,MEDIUM,4.380972
1671,2021-07-26,21:13:23:303300,DC VOLTAGE,50V,MEDIUM,4.380989
1672,2021-07-26,21:13:28:307499,DC VOLTAGE,50V,MEDIUM,4.381256
1673,2021-07-26,21:13:33:311447,DC VOLTAGE,50V,MEDIUM,4.381046
1674,2021-07-26,21:13:38:324439,DC VOLTAGE,50V,MEDIUM,4.381022
1675,2021-07-26,21:13:43:336503,DC VOLTAGE,50V,MEDIUM,4.381052
1676,2021-07-26,21:13:48:340429,DC VOLTAGE,50V,MEDIUM,4.381098
1677,2021-07-26,21:13:53:348161,DC VOLTAGE,50V,MEDIUM,4.381316
1678,2021-07-26,21:13:58:364403,DC VOLTAGE,50V,MEDIUM,4.381053
1679,2021-07-26,21:14:03:378417,DC VOLTAGE,50V,MEDIUM,4.381136
1680,2021-07-26,21:14:08:382412,DC VOLTAGE,50V,MEDIUM,4.381245
1681,2021-07-26,21:14:13:397444,DC VOLTAGE,50V,MEDIUM,4.381089
1682,2021-07-26,21:14:18:406476,DC VOLTAGE,50V,MEDIUM,4.38104
1683,2021-07-26,21:14:23:424422,DC VOLTAGE,50V,MEDIUM,4.380991
1684,2021-07-26,21:14:28:429759,DC VOLTAGE,50V,MEDIUM,4.380993
1685,2021-07-26,21:14:33:432401,DC VOLTAGE,50V,MEDIUM,4.38122
1686,2021-07-26,21:14:38:441417,DC VOLTAGE,50V,MEDIUM,4.381137
1687,2021-07-26,21:14:43:450440,DC VOLTAGE,50V,MEDIUM,4.381242
1688,2021-07-26,21:14:48:461408,DC VOLTAGE,50V,MEDIUM,4.381209
1689,2021-07-26,21:14:53:475412,DC VOLTAGE,50V,MEDIUM,4.381096
1690,2021-07-26,21:14:58:487414,DC VOLTAGE,50V,MEDIUM,4.381285
1691,2021-07-26,21:15:03:494398,DC VOLTAGE,50V,MEDIUM,4.381172
1692,2021-07-26,21:15:08:506480,DC VOLTAGE,50V,MEDIUM,4.38117
1693,2021-07-26,21:15:13:521532,DC VOLTAGE,50V,MEDIUM,4.381308
1694,2021-07-26,21:15:18:538438,DC VOLTAGE,50V,MEDIUM,4.381401
1695,2021-07-26,21:15:23:549629,DC VOLTAGE,50V,MEDIUM,4.381401
1696,2021-07-26,21:15:28:564308,DC VOLTAGE,50V,MEDIUM,4.381428
1697,2021-07-26,21:15:33:573301,DC VOLTAGE,50V,MEDIUM,4.381258
1698,2021-07-26,21:15:38:590436,DC VOLTAGE,50V,MEDIUM,4.381191
1699,2021-07-26,21:15:43:597409,DC VOLTAGE,50V,MEDIUM,4.38138
1700,2021-07-26,21:15:48:608413,DC VOLTAGE,50V,MEDIUM,4.381402
1701,2021-07-26,21:15:53:611550,DC VOLTAGE,50V,MEDIUM,4.381363
1702,2021-07-26,21:15:58:626909,DC VOLTAGE,50V,MEDIUM,4.381407
1703,2021-07-26,21:16:03:638418,DC VOLTAGE,50V,MEDIUM,4.381634
1704,2021-07-26,21:16:08:648430,DC VOLTAGE,50V,MEDIUM,4.381455
1705,2021-07-26,21:16:13:655635,DC VOLTAGE,50V,MEDIUM,4.381484
1706,2021-07-26,21:16:18:668452,DC VOLTAGE,50V,MEDIUM,4.381354
1707,2021-07-26,21:16:23:678525,DC VOLTAGE,50V,MEDIUM,4.381361
1708,2021-07-26,21:16:28:693303,DC VOLTAGE,50V,MEDIUM,4.381269
1709,2021-07-26,21:16:33:697434,DC VOLTAGE,50V,MEDIUM,4.381653
1710,2021-07-26,21:16:38:711690,DC VOLTAGE,50V,MEDIUM,4.381419
1711,2021-07-26,21:16:43:716770,DC VOLTAGE,50V,MEDIUM,4.381492
1712,2021-07-26,21:16:48:734415,DC VOLTAGE,50V,MEDIUM,4.381375
1713,2021-07-26,21:16:53:739753,DC VOLTAGE,50V,MEDIUM,4.381654
1714,2021-07-26,21:16:58:745536,DC VOLTAGE,50V,MEDIUM,4.381627
1715,2021-07-26,21:17:03:756426,DC VOLTAGE,50V,MEDIUM,4.381451
1716,2021-07-26,21:17:08:773327,DC VOLTAGE,50V,MEDIUM,4.381719
1717,2021-07-26,21:17:13:790454,DC VOLTAGE,50V,MEDIUM,4.381485
1718,2021-07-26,21:17:18:800812,DC VOLTAGE,50V,MEDIUM,4.381478
1719,2021-07-26,21:17:23:813308,DC VOLTAGE,50V,MEDIUM,4.381813
1720,2021-07-26,21:17:28:828438,DC VOLTAGE,50V,MEDIUM,4.381654
1721,2021-07-26,21:17:33:831899,DC VOLTAGE,50V,MEDIUM,4.381623
1722,2021-07-26,21:17:38:848422,DC VOLTAGE,50V,MEDIUM,4.38178
1723,2021-07-26,21:17:43:860414,DC VOLTAGE,50V,MEDIUM,4.381757
1724,2021-07-26,21:17:48:869592,DC VOLTAGE,50V,MEDIUM,4.381726
1725,2021-07-26,21:17:53:884410,DC VOLTAGE,50V,MEDIUM,4.381723
1726,2021-07-26,21:17:58:901434,DC VOLTAGE,50V,MEDIUM,4.381752
1727,2021-07-26,21:18:03:905470,DC VOLTAGE,50V,MEDIUM,4.381733
1728,2021-07-26,21:18:08:921450,DC VOLTAGE,50V,MEDIUM,4.381511
1729,2021-07-26,21:18:13:936422,DC VOLTAGE,50V,MEDIUM,4.381592
1730,2021-07-26,21:18:18:942435,DC VOLTAGE,50V,MEDIUM,4.381639
1731,2021-07-26,21:18:23:945410,DC VOLTAGE,50V,MEDIUM,4.381717
1732,2021-07-26,21:18:28:956413,DC VOLTAGE,50V,MEDIUM,4.381699
1733,2021-07-26,21:18:33:960542,DC VOLTAGE,50V,MEDIUM,4.381747
1734,2021-07-26,21:18:38:969757,DC VOLTAGE,50V,MEDIUM,4.381628
1735,2021-07-26,21:18:43:972414,DC VOLTAGE,50V,MEDIUM,4.381651
1736,2021-07-26,21:18:48:984409,DC VOLTAGE,50V,MEDIUM,4.381757
1737,2021-07-26,21:18:53:987545,DC VOLTAGE,50V,MEDIUM,4.381846
1738,2021-07-26,21:18:58:995466,DC VOLTAGE,50V,MEDIUM,4.381808
1739,2021-07-26,21:19:03:998423,DC VOLTAGE,50V,MEDIUM,4.381844
1740,2021-07-26,21:19:09:006416,DC VOLTAGE,50V,MEDIUM,4.381778
1741,2021-07-26,21:19:14:010415,DC VOLTAGE,50V,MEDIUM,4.381775
1742,2021-07-26,21:19:19:015416,DC VOLTAGE,50V,MEDIUM,4.381788
1743,2021-07-26,21:19:24:022471,DC VOLTAGE,50V,MEDIUM,4.381596
1744,2021-07-26,21:19:29:037408,DC VOLTAGE,50V,MEDIUM,4.381547
1745,2021-07-26,21:19:34:045954,DC VOLTAGE,50V,MEDIUM,4.381865
1746,2021-07-26,21:19:39:064406,DC VOLTAGE,50V,MEDIUM,4.381916
1747,2021-07-26,21:19:44:072407,DC VOLTAGE,50V,MEDIUM,4.381846
1748,2021-07-26,21:19:49:077413,DC VOLTAGE,50V,MEDIUM,4.381955
1749,2021-07-26,21:19:54:087400,DC VOLTAGE,50V,MEDIUM,4.381878
1750,2021-07-26,21:19:59:102707,DC VOLTAGE,50V,MEDIUM,4.38188
1751,2021-07-26,21:20:04:110479,DC VOLTAGE,50V,MEDIUM,4.381703
1752,2021-07-26,21:20:09:128444,DC VOLTAGE,50V,MEDIUM,4.381985
1753,2021-07-26,21:20:14:133305,DC VOLTAGE,50V,MEDIUM,4.381715
1754,2021-07-26,21:20:19:147437,DC VOLTAGE,50V,MEDIUM,4.382124
1755,2021-07-26,21:20:24:159421,DC VOLTAGE,50V,MEDIUM,4.381843
1756,2021-07-26,21:20:29:170415,DC VOLTAGE,50V,MEDIUM,4.381947
1757,2021-07-26,21:20:34:175442,DC VOLTAGE,50V,MEDIUM,4.381907
1758,2021-07-26,21:20:39:186450,DC VOLTAGE,50V,MEDIUM,4.381819
1759,2021-07-26,21:20:44:203302,DC VOLTAGE,50V,MEDIUM,4.381908
1760,2021-07-26,21:20:49:213504,DC VOLTAGE,50V,MEDIUM,4.381868
1761,2021-07-26,21:20:54:226443,DC VOLTAGE,50V,MEDIUM,4.38214
1762,2021-07-26,21:20:59:237543,DC VOLTAGE,50V,MEDIUM,4.382028
1763,2021-07-26,21:21:04:242429,DC VOLTAGE,50V,MEDIUM,4.382037
1764,2021-07-26,21:21:09:255470,DC VOLTAGE,50V,MEDIUM,4.382066
1765,2021-07-26,21:21:14:272483,DC VOLTAGE,50V,MEDIUM,4.38203
1766,2021-07-26,21:21:19:289473,DC VOLTAGE,50V,MEDIUM,4.381821
1767,2021-07-26,21:21:24:305435,DC VOLTAGE,50V,MEDIUM,4.381814
1768,2021-07-26,21:21:29:320415,DC VOLTAGE,50V,MEDIUM,4.382286
1769,2021-07-26,21:21:34:325223,DC VOLTAGE,50V,MEDIUM,4.382041
1770,2021-07-26,21:21:39:339415,DC VOLTAGE,50V,MEDIUM,4.381894
1771,2021-07-26,21:21:44:354442,DC VOLTAGE,50V,MEDIUM,4.382247
1772,2021-07-26,21:21:49:361103,DC VOLTAGE,50V,MEDIUM,4.382122
1773,2021-07-26,21:21:54:376459,DC VOLTAGE,50V,MEDIUM,4.381763
1774,2021-07-26,21:21:59:390419,DC VOLTAGE,50V,MEDIUM,4.382402
1775,2021-07-26,21:22:04:403308,DC VOLTAGE,50V,MEDIUM,4.382039
1776,2021-07-26,21:22:09:408472,DC VOLTAGE,50V,MEDIUM,4.382126
1777,2021-07-26,21:22:14:418467,DC VOLTAGE,50V,MEDIUM,4.382148
1778,2021-07-26,21:22:19:422482,DC VOLTAGE,50V,MEDIUM,4.382129
1779,2021-07-26,21:22:24:426557,DC VOLTAGE,50V,MEDIUM,4.382263
1780,2021-07-26,21:22:29:444425,DC VOLTAGE,50V,MEDIUM,4.38213
1781,2021-07-26,21:22:34:452083,DC VOLTAGE,50V,MEDIUM,4.382085
1782,2021-07-26,21:22:39:460921,DC VOLTAGE,50V,MEDIUM,4.382085
1783,2021-07-26,21:22:44:463283,DC VOLTAGE,50V,MEDIUM,4.382226
1784,2021-07-26,21:22:49:475375,DC VOLTAGE,50V,MEDIUM,4.382125
1785,2021-07-26,21:22:54:478146,DC VOLTAGE,50V,MEDIUM,4.381982
1786,2021-07-26,21:22:59:497433,DC VOLTAGE,50V,MEDIUM,4.382365
1787,2021-07-26,21:23:04:500448,DC VOLTAGE,50V,MEDIUM,4.3825
1788,2021-07-26,21:23:09:508601,DC VOLTAGE,50V,MEDIUM,4.382314
1789,2021-07-26,21:23:14:515162,DC VOLTAGE,50V,MEDIUM,4.3821
1790,2021-07-26,21:23:19:526309,DC VOLTAGE,50V,MEDIUM,4.382281
1791,2021-07-26,21:23:24:529371,DC VOLTAGE,50V,MEDIUM,4.382257
1792,2021-07-26,21:23:29:539730,DC VOLTAGE,50V,MEDIUM,4.382372
1793,2021-07-26,21:23:34:544222,DC VOLTAGE,50V,MEDIUM,4.38196
1794,2021-07-26,21:23:39:557578,DC VOLTAGE,50V,MEDIUM,4.382355
1795,2021-07-26,21:23:44:565552,DC VOLTAGE,50V,MEDIUM,4.382262
1796,2021-07-26,21:23:49:568420,DC VOLTAGE,50V,MEDIUM,4.382226
1797,2021-07-26,21:23:54:577467,DC VOLTAGE,50V,MEDIUM,4.382428
1798,2021-07-26,21:23:59:581208,DC VOLTAGE,50V,MEDIUM,4.38238
1799,2021-07-26,21:24:04:588395,DC VOLTAGE,50V,MEDIUM,4.382648
1800,2021-07-26,21:24:09:600832,DC VOLTAGE,50V,MEDIUM,4.382433
1801,2021-07-26,21:24:14:615462,DC VOLTAGE,50V,MEDIUM,4.382483
1802,2021-07-26,21:24:19:618507,DC VOLTAGE,50V,MEDIUM,4.382394
1803,2021-07-26,21:24:24:620483,DC VOLTAGE,50V,MEDIUM,4.382558
1804,2021-07-26,21:24:29:630216,DC VOLTAGE,50V,MEDIUM,4.382522
1805,2021-07-26,21:24:34:634988,DC VOLTAGE,50V,MEDIUM,4.382677
1806,2021-07-26,21:24:39:643112,DC VOLTAGE,50V,MEDIUM,4.382664
1807,2021-07-26,21:24:44:649001,DC VOLTAGE,50V,MEDIUM,4.382729
1808,2021-07-26,21:24:49:666429,DC VOLTAGE,50V,MEDIUM,4.382581
1809,2021-07-26,21:24:54:672799,DC VOLTAGE,50V,MEDIUM,4.382624
1810,2021-07-26,21:24:59:684502,DC VOLTAGE,50V,MEDIUM,4.382549
1811,2021-07-26,21:25:04:702004,DC VOLTAGE,50V,MEDIUM,4.382519
1812,2021-07-26,21:25:09:708406,DC VOLTAGE,50V,MEDIUM,4.382685
1813,2021-07-26,21:25:14:725426,DC VOLTAGE,50V,MEDIUM,4.38255
1814,2021-07-26,21:25:19:739426,DC VOLTAGE,50V,MEDIUM,4.382737
1815,2021-07-26,21:25:24:753312,DC VOLTAGE,50V,MEDIUM,4.382524
1816,2021-07-26,21:25:29:757443,DC VOLTAGE,50V,MEDIUM,4.382602
1817,2021-07-26,21:25:34:772187,DC VOLTAGE,50V,MEDIUM,4.382678
1818,2021-07-26,21:25:39:782756,DC VOLTAGE,50V,MEDIUM,4.382584
1819,2021-07-26,21:25:44:798952,DC VOLTAGE,50V,MEDIUM,4.382859
1820,2021-07-26,21:25:49:814448,DC VOLTAGE,50V,MEDIUM,4.38274
1821,2021-07-26,21:25:54:824444,DC VOLTAGE,50V,MEDIUM,4.382657
1822,2021-07-26,21:25:59:827445,DC VOLTAGE,50V,MEDIUM,4.382759
1823,2021-07-26,21:26:04:845764,DC VOLTAGE,50V,MEDIUM,4.382729
1824,2021-07-26,21:26:09:853308,DC VOLTAGE,50V,MEDIUM,4.382621
1825,2021-07-26,21:26:14:862648,DC VOLTAGE,50V,MEDIUM,4.382574
1826,2021-07-26,21:26:19:880320,DC VOLTAGE,50V,MEDIUM,4.382724
1827,2021-07-26,21:26:24:887644,DC VOLTAGE,50V,MEDIUM,4.382791
1828,2021-07-26,21:26:29:898995,DC VOLTAGE,50V,MEDIUM,4.38282
1829,2021-07-26,21:26:34:904486,DC VOLTAGE,50V,MEDIUM,4.382842
1830,2021-07-26,21:26:39:921683,DC VOLTAGE,50V,MEDIUM,4.382783
1831,2021-07-26,21:26:44:934406,DC VOLTAGE,50V,MEDIUM,4.38274
1832,2021-07-26,21:26:49:940942,DC VOLTAGE,50V,MEDIUM,4.382789
1833,2021-07-26,21:26:54:956466,DC VOLTAGE,50V,MEDIUM,4.3828
1834,2021-07-26,21:26:59:961503,DC VOLTAGE,50V,MEDIUM,4.382802
1835,2021-07-26,21:27:04:967549,DC VOLTAGE,50V,MEDIUM,4.38281
1836,2021-07-26,21:27:09:974625,DC VOLTAGE,50V,MEDIUM,4.382767
1837,2021-07-26,21:27:14:977430,DC VOLTAGE,50V,MEDIUM,4.382658
1838,2021-07-26,21:27:19:988460,DC VOLTAGE,50V,MEDIUM,4.382689
1839,2021-07-26,21:27:24:997053,DC VOLTAGE,50V,MEDIUM,4.382739
1840,2021-07-26,21:27:30:007180,DC VOLTAGE,50V,MEDIUM,4.382993
1841,2021-07-26,21:27:35:022796,DC VOLTAGE,50V,MEDIUM,4.382998
1842,2021-07-26,21:27:40:037299,DC VOLTAGE,50V,MEDIUM,4.382605
1843,2021-07-26,21:27:45:054446,DC VOLTAGE,50V,MEDIUM,4.382767
1844,2021-07-26,21:27:50:068414,DC VOLTAGE,50V,MEDIUM,4.382864
1845,2021-07-26,21:27:55:076527,DC VOLTAGE,50V,MEDIUM,4.382752
1846,2021-07-26,21:28:00:086457,DC VOLTAGE,50V,MEDIUM,4.383049
1847,2021-07-26,21:28:05:092433,DC VOLTAGE,50V,MEDIUM,4.382833
1848,2021-07-26,21:28:10:097079,DC VOLTAGE,50V,MEDIUM,4.383035
1849,2021-07-26,21:28:15:100187,DC VOLTAGE,50V,MEDIUM,4.383059
1850,2021-07-26,21:28:20:108441,DC VOLTAGE,50V,MEDIUM,4.383151
1851,2021-07-26,21:28:25:121987,DC VOLTAGE,50V,MEDIUM,4.383003
1852,2021-07-26,21:28:30:137453,DC VOLTAGE,50V,MEDIUM,4.383076
1853,2021-07-26,21:28:35:152604,DC VOLTAGE,50V,MEDIUM,4.383276
1854,2021-07-26,21:28:40:158511,DC VOLTAGE,50V,MEDIUM,4.383042
1855,2021-07-26,21:28:45:173311,DC VOLTAGE,50V,MEDIUM,4.383117
1856,2021-07-26,21:28:50:180491,DC VOLTAGE,50V,MEDIUM,4.383
1857,2021-07-26,21:28:55:194448,DC VOLTAGE,50V,MEDIUM,4.382952
1858,2021-07-26,21:29:00:211469,DC VOLTAGE,50V,MEDIUM,4.383111
1859,2021-07-26,21:29:05:215476,DC VOLTAGE,50V,MEDIUM,4.382983
1860,2021-07-26,21:29:10:221414,DC VOLTAGE,50V,MEDIUM,4.383152
1861,2021-07-26,21:29:15:226625,DC VOLTAGE,50V,MEDIUM,4.383139
1862,2021-07-26,21:29:20:240457,DC VOLTAGE,50V,MEDIUM,4.382975
1863,2021-07-26,21:29:25:255495,DC VOLTAGE,50V,MEDIUM,4.383009
1864,2021-07-26,21:29:30:267412,DC VOLTAGE,50V,MEDIUM,4.383163
1865,2021-07-26,21:29:35:278418,DC VOLTAGE,50V,MEDIUM,4.383133
1866,2021-07-26,21:29:40:289812,DC VOLTAGE,50V,MEDIUM,4.383045
1867,2021-07-26,21:29:45:302299,DC VOLTAGE,50V,MEDIUM,4.383085
1868,2021-07-26,21:29:50:306433,DC VOLTAGE,50V,MEDIUM,4.383107
1869,2021-07-26,21:29:55:324493,DC VOLTAGE,50V,MEDIUM,4.383056
1870,2021-07-26,21:30:00:338088,DC VOLTAGE,50V,MEDIUM,4.38298
1871,2021-07-26,21:30:05:346988,DC VOLTAGE,50V,MEDIUM,4.383086
1872,2021-07-26,21:30:10:355435,DC VOLTAGE,50V,MEDIUM,4.383293
1873,2021-07-26,21:30:15:359759,DC VOLTAGE,50V,MEDIUM,4.383133
1874,2021-07-26,21:30:20:367365,DC VOLTAGE,50V,MEDIUM,4.383314
1875,2021-07-26,21:30:25:374433,DC VOLTAGE,50V,MEDIUM,4.383117
1876,2021-07-26,21:30:30:391234,DC VOLTAGE,50V,MEDIUM,4.383151
1877,2021-07-26,21:30:35:397739,DC VOLTAGE,50V,MEDIUM,4.3833
1878,2021-07-26,21:30:40:403174,DC VOLTAGE,50V,MEDIUM,4.38307
1879,2021-07-26,21:30:45:415371,DC VOLTAGE,50V,MEDIUM,4.38339
1880,2021-07-26,21:30:50:418732,DC VOLTAGE,50V,MEDIUM,4.383341
1881,2021-07-26,21:30:55:427470,DC VOLTAGE,50V,MEDIUM,4.383304
1882,2021-07-26,21:31:00:444310,DC VOLTAGE,50V,MEDIUM,4.383087
1883,2021-07-26,21:31:05:458425,DC VOLTAGE,50V,MEDIUM,4.383248
1884,2021-07-26,21:31:10:468465,DC VOLTAGE,50V,MEDIUM,4.383352
1885,2021-07-26,21:31:15:477321,DC VOLTAGE,50V,MEDIUM,4.383233
1886,2021-07-26,21:31:20:490528,DC VOLTAGE,50V,MEDIUM,4.383055
1887,2021-07-26,21:31:25:506543,DC VOLTAGE,50V,MEDIUM,4.383061
1888,2021-07-26,21:31:30:518377,DC VOLTAGE,50V,MEDIUM,4.38334
1889,2021-07-26,21:31:35:522428,DC VOLTAGE,50V,MEDIUM,4.383334
1890,2021-07-26,21:31:40:534300,DC VOLTAGE,50V,MEDIUM,4.383508
1891,2021-07-26,21:31:45:538435,DC VOLTAGE,50V,MEDIUM,4.383367
1892,2021-07-26,21:31:50:550407,DC VOLTAGE,50V,MEDIUM,4.383566
1893,2021-07-26,21:31:55:553314,DC VOLTAGE,50V,MEDIUM,4.383136
1894,2021-07-26,21:32:00:570432,DC VOLTAGE,50V,MEDIUM,4.383298
1895,2021-07-26,21:32:05:574437,DC VOLTAGE,50V,MEDIUM,4.383451
1896,2021-07-26,21:32:10:581843,DC VOLTAGE,50V,MEDIUM,4.383399
1897,2021-07-26,21:32:15:593325,DC VOLTAGE,50V,MEDIUM,4.383189
1898,2021-07-26,21:32:20:597403,DC VOLTAGE,50V,MEDIUM,4.383355
1899,2021-07-26,21:32:25:602860,DC VOLTAGE,50V,MEDIUM,4.383248
1900,2021-07-26,21:32:30:619433,DC VOLTAGE,50V,MEDIUM,4.383389
1901,2021-07-26,21:32:35:634478,DC VOLTAGE,50V,MEDIUM,4.383443
1902,2021-07-26,21:32:40:640385,DC VOLTAGE,50V,MEDIUM,4.383571
1903,2021-07-26,21:32:45:656118,DC VOLTAGE,50V,MEDIUM,4.383394
1904,2021-07-26,21:32:50:669534,DC VOLTAGE,50V,MEDIUM,4.383355
1905,2021-07-26,21:32:55:686425,DC VOLTAGE,50V,MEDIUM,4.383409
1906,2021-07-26,21:33:00:694404,DC VOLTAGE,50V,MEDIUM,4.38343
1907,2021-07-26,21:33:05:698489,DC VOLTAGE,50V,MEDIUM,4.383482
1908,2021-07-26,21:33:10:704452,DC VOLTAGE,50V,MEDIUM,4.383464
1909,2021-07-26,21:33:15:719504,DC VOLTAGE,50V,MEDIUM,4.383589
1910,2021-07-26,21:33:20:723322,DC VOLTAGE,50V,MEDIUM,4.383405
1911,2021-07-26,21:33:25:732768,DC VOLTAGE,50V,MEDIUM,4.383509
1912,2021-07-26,21:33:30:750509,DC VOLTAGE,50V,MEDIUM,4.383475
1913,2021-07-26,21:33:35:760784,DC VOLTAGE,50V,MEDIUM,4.383482
1914,2021-07-26,21:33:40:767402,DC VOLTAGE,50V,MEDIUM,4.383348
1915,2021-07-26,21:33:45:776456,DC VOLTAGE,50V,MEDIUM,4.383708
1916,2021-07-26,21:33:50:787707,DC VOLTAGE,50V,MEDIUM,4.383615
1917,2021-07-26,21:33:55:797434,DC VOLTAGE,50V,MEDIUM,4.383563
1918,2021-07-26,21:34:00:811465,DC VOLTAGE,50V,MEDIUM,4.383641
1919,2021-07-26,21:34:05:828464,DC VOLTAGE,50V,MEDIUM,4.383709
1920,2021-07-26,21:34:10:832752,DC VOLTAGE,50V,MEDIUM,4.383553
1921,2021-07-26,21:34:15:850494,DC VOLTAGE,50V,MEDIUM,4.383528
1922,2021-07-26,21:34:20:864398,DC VOLTAGE,50V,MEDIUM,4.383738
1923,2021-07-26,21:34:25:870859,DC VOLTAGE,50V,MEDIUM,4.383442
1924,2021-07-26,21:34:30:884428,DC VOLTAGE,50V,MEDIUM,4.383631
1925,2021-07-26,21:34:35:897433,DC VOLTAGE,50V,MEDIUM,4.383381
1926,2021-07-26,21:34:40:900547,DC VOLTAGE,50V,MEDIUM,4.383645
1927,2021-07-26,21:34:45:918444,DC VOLTAGE,50V,MEDIUM,4.38374
1928,2021-07-26,21:34:50:933636,DC VOLTAGE,50V,MEDIUM,4.383602
1929,2021-07-26,21:34:55:938411,DC VOLTAGE,50V,MEDIUM,4.383652
1930,2021-07-26,21:35:00:956437,DC VOLTAGE,50V,MEDIUM,4.383814
1931,2021-07-26,21:35:05:974414,DC VOLTAGE,50V,MEDIUM,4.383813
1932,2021-07-26,21:35:10:988413,DC VOLTAGE,50V,MEDIUM,4.383742
1933,2021-07-26,21:35:16:005445,DC VOLTAGE,50V,MEDIUM,4.383902
1934,2021-07-26,21:35:21:019854,DC VOLTAGE,50V,MEDIUM,4.383855
1935,2021-07-26,21:35:26:024452,DC VOLTAGE,50V,MEDIUM,4.383883
1936,2021-07-26,21:35:31:032912,DC VOLTAGE,50V,MEDIUM,4.383689
1937,2021-07-26,21:35:36:047467,DC VOLTAGE,50V,MEDIUM,4.383627
1938,2021-07-26,21:35:41:063401,DC VOLTAGE,50V,MEDIUM,4.383775
1939,2021-07-26,21:35:46:075540,DC VOLTAGE,50V,MEDIUM,4.383967
1940,2021-07-26,21:35:51:093294,DC VOLTAGE,50V,MEDIUM,4.384162
1941,2021-07-26,21:35:56:103300,DC VOLTAGE,50V,MEDIUM,4.383727
1942,2021-07-26,21:36:01:111486,DC VOLTAGE,50V,MEDIUM,4.383998
1943,2021-07-26,21:36:06:128411,DC VOLTAGE,50V,MEDIUM,4.383831
1944,2021-07-26,21:36:11:139462,DC VOLTAGE,50V,MEDIUM,4.38383
1945,2021-07-26,21:36:16:144408,DC VOLTAGE,50V,MEDIUM,4.384066
1946,2021-07-26,21:36:21:147413,DC VOLTAGE,50V,MEDIUM,4.383762
1947,2021-07-26,21:36:26:163303,DC VOLTAGE,50V,MEDIUM,4.384088
1948,2021-07-26,21:36:31:174404,DC VOLTAGE,50V,MEDIUM,4.384296
1949,2021-07-26,21:36:36:188396,DC VOLTAGE,50V,MEDIUM,4.383881
1950,2021-07-26,21:36:41:190865,DC VOLTAGE,50V,MEDIUM,4.383899
1951,2021-07-26,21:36:46:207428,DC VOLTAGE,50V,MEDIUM,4.383892
1952,2021-07-26,21:36:51:225474,DC VOLTAGE,50V,MEDIUM,4.38421
1953,2021-07-26,21:36:56:229414,DC VOLTAGE,50V,MEDIUM,4.383999
1954,2021-07-26,21:37:01:234407,DC VOLTAGE,50V,MEDIUM,4.383838
1955,2021-07-26,21:37:06:239419,DC VOLTAGE,50V,MEDIUM,4.384222
1956,2021-07-26,21:37:11:255478,DC VOLTAGE,50V,MEDIUM,4.383895
1957,2021-07-26,21:37:16:258457,DC VOLTAGE,50V,MEDIUM,4.384129
1958,2021-07-26,21:37:21:273303,DC VOLTAGE,50V,MEDIUM,4.384013
1959,2021-07-26,21:37:26:281413,DC VOLTAGE,50V,MEDIUM,4.383917
1960,2021-07-26,21:37:31:293302,DC VOLTAGE,50V,MEDIUM,4.384208
